Image1,Image2,Label
Arc_de_T\front\Arc de Triomphe du Carrousel (46819412131).jpg,Arc_de_T\front\Arc de triomphe du Carousel.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel-Paris356.jpg,Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 001.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio.jpg,Arc_de_T\front\AdTdC2007.jpg,True
"Arc_de_T\front_right\Arc de Triomphe du Carrousel October 16, 2011.jpg",Arc_de_T\front\Carrousel du louvre.JPG,False
Arc_de_T\front\Arc du Carrousel - Paris 1980.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 16.jpg,True
Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,"Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
"Arc_de_T\back\Paris, Arc de Triomphe du Carrousel 2014-12.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,False
"Arc_de_T\front\Arc de Triomphe in Parijs Paris. Arc de Triomphe du Caroussel (titel op object), RP-F-F01886.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel August 31, 2007.jpg",True
"Arc_de_T\front\Arc de Triomphe du Carrousel, 1831.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris May 2014.jpg",True
Arc_de_T\front\Paris 20080801 - Arc de Triomphe du Carrousel.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel in 2014 (14763695879).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 12.jpg,"Arc_de_T\front_left\A street vendor and the Arc de Triomphe du Carrousel, Paris 17 April 2014.jpg",False
Arc_de_T\front\German soldiers before Arc du Carrousel 1940.jpg,"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg",False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel and the Pavillon de Flore, Paris 1981.jpg",Arc_de_T\front\Arc de triomphe du Carousel.jpg,False
"Arc_de_T\front\Édouard Baldus, Arc du Carrousel (No. 15) - Getty Museum.jpg",Arc_de_T\front\AdT du Carrousel.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris July 2014.jpg",False
Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel from the east, Paris 16 April 2014.jpg",False
Arc_de_T\back\Paris Sous la neige (42938743524).jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel (31179511275).jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 6.jpg,Arc_de_T\back\Paris - Le Louvre et Arc de Triomphe du Carrousel (tone-mapping).jpg,True
Arc_de_T\front_left\Carrousel vu du Louvre.jpg,Arc_de_T\left\Entry to Vienna Deseine Arc du Carrousel.jpg,False
Arc_de_T\front\Outside the Musee du Louvre (2668069166).jpg,Arc_de_T\front\Arc de triomphe du Carousel.jpg,True
Arc_de_T\front_right\Pierre Puget et l'arc de triomphe du Carrousel.jpg,Arc_de_T\front_left\Concorde - Sun thru Arch.jpg,False
"Arc_de_T\front\Édouard Baldus, Arc de triomphe du Carrousel, 1850s.jpg",Arc_de_T\back\Musée du Louvre-7809021 (52094162034).jpg,False
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, 22 July 2008.jpg",Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,False
Arc_de_T\front_left\法國羅浮宮83.jpg,Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel - panoramio (1).jpg,True
Arc_de_T\front\Revuecarrousel.jpg,"Arc_de_T\left\Place du Carrousel, Arc de triomphe du Carrousel, Paris 10 July 2010.jpg",False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 5 October 2009.jpg","Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",False
Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel - panoramio.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 002.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.001 - Paris.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel.004 - Paris.jpg,True
"Arc_de_T\back\Arc de triomphe, parc des Tuileries, Paris 2009.jpg",Arc_de_T\back\May 2006 in Paris IMG 0571 (162330979).jpg,True
Arc_de_T\front_right\Place du Carrousel.JPG,"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 26 May 2017.jpg",False
Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,"Arc_de_T\front_left\Paris, July 1974 - Arc de Triomphe du Carrousel 02.jpg",True
Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel - 002.jpg,Arc_de_T\back\Musée du Louvre-7809021 (52094162034).jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,Arc_de_T\back\Arc de Triomphe du Carrousel in 2009 (3385434964).jpg,False
Arc_de_T\front_left\Paris December 2012-6.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel (575619247).jpg,False
Arc_de_T\back\Musée du Louvre - arc de triomphe du Carrousel (Paris) (2).jpg,Arc_de_T\right\Paris - Arc de Triomphe du Carrousel - PA00085992 - 040.jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 17.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 4.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel August 31, 2007.jpg","Arc_de_T\front_left\Achille Quinet, Arc du Carrousel, c. 1870.jpg",False
Arc_de_T\back\Paris Sous la neige (42938743524).jpg,Arc_de_T\front\Paris (8732345724).jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel2.jpg,"Arc_de_T\back\Arc de Triomphe du Carrousel April 16, 2007.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 3 August 2020.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris June 2002.jpg",False
Arc_de_T\back\Paris Sous la neige (42938743524).jpg,Arc_de_T\front\Arco - panoramio - anibal amaro.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 453.jpg,False
"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 004.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel (31651143492).jpg,False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 2.jpg,"Arc_de_T\front_right\Baptiste Guerard, Views of Paris and Venice - Arc de Triomphe du Carrousel, ca. 1860–69.jpg",False
Arc_de_T\front\Revuecarrousel.jpg,Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio.jpg,True
Arc_de_T\back\Paris Le Louvre-Modifier.jpg,Arc_de_T\front_left\Arc de Triomphe du Carrousel 9 November 2009.jpg,False
"Arc_de_T\front\Jardin des Tuileries, 2012, by night (2).JPG",Arc_de_T\front\Carrousel arc ligne.jpg,True
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 16 April 2014 001.jpg",Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 451.jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 452.jpg,Arc_de_T\front\巴黎小凯旋门.jpg,False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,"Arc_de_T\back\Back view of the Arc de Triomphe du Carrousel, Paris 1981.jpg",True
"Arc_de_T\front\Édouard Baldus, Arc de triomphe du Carrousel, 1850s.jpg",Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 2.jpg,True
"Arc_de_T\back\France - Paris, Arc de Triomphe du Carrousel, 21 August 2015 - panoramio.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel April 16, 2007.jpg",True
Arc_de_T\front_left\Paris-Arc de Triomphe du Carrousel-106-2017-gje.jpg,"Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
Arc_de_T\front\Arc de Triomphe du Carrousel (30294227115).jpg,"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",False
Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 13.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 20.jpg,True
Arc_de_T\front_right\Paris - Arc de triomphe du Carrousel (31064654990).jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel 01.jpg,True
Arc_de_T\back\FW Arc de Triomphe du Carrousel1.jpg,Arc_de_T\back\May 2006 in Paris IMG 0570 (162330779).jpg,True
Arc_de_T\back\Jardin des tuileries (Paris).jpg,Arc_de_T\back\Paris - Louvre 1.jpg,True
Arc_de_T\front_left\Concorde - Sun thru Arch.jpg,Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,True
Arc_de_T\back\Pyramide du Louvre and Arc de Triomphe du Carrousel.jpg,"Arc_de_T\front_left\Outside of Museum Louvre. Paris, France.jpg",False
"Arc_de_T\front\La capitulation d'Ulm by Pierre Cartellier, Paris 15 August 2013.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris April 25, 2012.jpg",True
Arc_de_T\back\Tuileriengarten Herbst 2011.JPG,"Arc_de_T\front\Outside the musée du Louvre, Paris 2008.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel (49630554346).jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel October 16, 2011.jpg",False
"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg",Arc_de_T\right\Relief Traité Presbourg arc Carrousel Paris.jpg,False
Arc_de_T\front_left\法國羅浮宮80.jpg,Arc_de_T\back\Musee de louvre paris - panoramio.jpg,False
Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel - panoramio (1).jpg,False
Arc_de_T\front_right\Carrousel louvre paris.jpg,"Arc_de_T\front\The Louvre, Paris, France 1908.jpg",False
Arc_de_T\front_left\Paris - Palais du Louvre - PA00085992 - 802.jpg,Arc_de_T\front\L' Arc de Triomphe du Carrousel.jpg,False
Arc_de_T\front\État actuel de la place du Carrousel.jpg,Arc_de_T\front_left\From Louvre to the Eiffel Tower.jpg,False
"Arc_de_T\back\Rivière by Aristide Maillol, Paris November 2011 002.jpg",Arc_de_T\front_left\Arco de Triunfo del Carrousel (14607100596).jpg,False
"Arc_de_T\front\Édouard Baldus, Arc de Triomphe du Carrousel, between 1851 and 1870.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel (49630554346).jpg,False
Arc_de_T\front\AdT du Carrousel.jpg,Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,False
"Arc_de_T\back\Large round basin of Jardin des Tuileries, 10 September 2016.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 7.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel October 16, 2011.jpg",Arc_de_T\front\Paris Louvre Arc du Triomphe du Caroussel 3.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel, Paris May 2009 003.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel as seen from the east, Paris 16 April 2014.jpg",False
"Arc_de_T\front\Édouard Baldus, Arc de triomphe du Carrousel, 1850s.jpg","Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 001.jpg",False
"Arc_de_T\front\Arc de Triomphe du Carrousel from the east, Paris 16 April 2014.jpg",Arc_de_T\back\Paris Sous la neige (42938743524).jpg,False
"Arc_de_T\back\Allée centrale du jardin des Tuileries, Paris 15 July 2006.jpg",Arc_de_T\front\Arc du Triomphe du Carrousel (27671887384).jpg,False
Arc_de_T\back\Louvre Gate 2.jpg,Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (2).jpg,Arc_de_T\front_left\Caroussel HDR2 (6881555676).jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel.004 - Paris.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 8.jpg,False
Arc_de_T\front_left\Caroussel HDR2 (6881555676).jpg,Arc_de_T\front\Tuirelies Garden 5.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel from the east, Paris 16 April 2014.jpg",Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 13.jpg,True
Arc_de_T\back\Musée du Louvre - arc de triomphe du Carrousel (Paris) (2).jpg,Arc_de_T\front_right\Arc de Triomphe du Carrousel (8447717305).jpg,False
Arc_de_T\front\Carrousel du louvre.JPG,"Arc_de_T\back\Large round basin of Jardin des Tuileries, June 2010.jpg",False
Arc_de_T\front_right\Paris 75001 Place du Carrousel towards Pavillon de Marsan 01.jpg,Arc_de_T\front_right\The arc de triomphe du Carrousel seen from the grande galerie of Louvre museum.jpg,True
"Arc_de_T\back\Large round basin of Jardin des Tuileries, 10 September 2016.jpg",Arc_de_T\front_left\PA00085992 carrousel du louvre.jpg,False
Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,Arc_de_T\front_right\Paris - Jardin des Tuileries - Arc de Triomphe du Carrousel - PA00085992 - 002.jpg,False
"Arc_de_T\front\De Arc de Triomphe du Carrousel in Parijs, gezien richting Jardin des Tuileries PARIS. Arc de Triomphe du Carrousel. (titel op object), RP-F-F01092-AH.jpg",Arc_de_T\front_right\Paris 238.jpg,False
Arc_de_T\front_right\Musée du Louvre (Paris) (3).jpg,Arc_de_T\front\Arc de Triomphe du Carrousel 1890-1900.jpg,False
Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 454.jpg,"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",False
Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,"Arc_de_T\front_right\Baptiste Guerard, Views of Paris and Venice - Arc de Triomphe du Carrousel, ca. 1860–69.jpg",False
Arc_de_T\front\Capitulation Ulm Arc Triomphe Carrousel façade est Paris 2.jpg,Arc_de_T\right\Arc de triomphe du Carrousel - Ensemble - Paris 01 - Médiathèque de l'architecture et du patrimoine - APMH00037637.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - panoramio (90).jpg,Arc_de_T\front_right\Paris 238.jpg,False
"Arc_de_T\front\Édouard Baldus, Arc de triomphe du Carrousel, 1850s.jpg","Arc_de_T\back\Testard, Aspect général de Paris 2, 1860.jpg",False
Arc_de_T\front\Paris December 2012-4.jpg,Arc_de_T\front\Paris (8732345724).jpg,True
Arc_de_T\back\Outside the Musee du Louvre (2519444508).jpg,Arc_de_T\front_right\Louvre Museum and Arc de Triomph.JPG,False
Arc_de_T\back\Arc de triomphe du Carrousel 2.jpg,"Arc_de_T\back\People in the Tuileries Gardens, Paris 2014.jpg",True
"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 018.jpg,False
Arc_de_T\back\Paris Jardins du Carrousel E 02a Arc du Carrousel.jpg,Arc_de_T\front_right\Pierre Puget et l'arc de triomphe du Carrousel.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel2.jpg,"Arc_de_T\front\Arc du Carrousel, Paris 22 May 2014.jpg",True
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,"Arc_de_T\back\Paris, Arc de Triomphe du Carrousel 2014-12.jpg",True
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 7 August 2011.jpg","Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 14 July 2016 001.jpg",True
Arc_de_T\front_right\Place du Carrousel.JPG,Arc_de_T\front\Paris - Arc de Triomphe du Carrousel - panoramio (1).jpg,False
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, 22 July 2008.jpg",Arc_de_T\front_right\Paris - Palais du Louvre - PA00085992 - 452.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, 29 April 2011.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel.000 - Paris.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg","Arc_de_T\back\Arc de Triomphe du Carrousel, Paris June 2002.jpg",False
"Arc_de_T\front\The Louvre, Paris, France 1908.jpg",Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,False
"Arc_de_T\left\Paris, Arc de Triomphe du Carrousel, July 22, 2008.jpg",Arc_de_T\front_right\Arc de Triomphe du Carrousel - panoramio (1).jpg,False
Arc_de_T\back\Francia (Lourvre).jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 15.jpg,False
Arc_de_T\front\L'ARC DE TRIOMPHE DU CARROUSEL (32288692303).jpg,Arc_de_T\front_right\Paris Arc de Triomphe du Carrousel SW 01b.jpg,False
"Arc_de_T\back\Arc du Triomphe du Carrousel, ca. 1900–40.jpg",Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,True
"Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 19 April 2010.jpg",Arc_de_T\front_left\Arc de Triomphe du Carrousel - panoramio (4).jpg,True
Arc_de_T\front_right\Arc de Triomphe du Carrousel 001.jpg,Arc_de_T\front_right\Carrousel louvre paris.jpg,True
Arc_de_T\front\Arc de Triomphe du Carrousel (27709242844).jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 16.jpg,True
Arc_de_T\front_left\Arc de triomphe du carrousel in Paris France.jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 15.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel and Louvre, Paris 8 March 2015.jpg",Arc_de_T\front\巴黎小凯旋门.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris 3 August 2020.jpg",Arc_de_T\front_left\Carrousel du Louvre.jpg,False
"Arc_de_T\front\Arc du Carrousel, Paris 22 May 2014.jpg","Arc_de_T\front_right\Front right view of the Arc de Triomphe du Carrousel, Paris 001.jpg",False
"Arc_de_T\front_left\P1090012 France, Paris, le pavillon de Flore, un élément du Louvre, l'Arc du Carrousel et la tour Eiffel au loin (5629161511).jpg",Arc_de_T\front\L' Arc de Triomphe du Carrousel.jpg,False
Arc_de_T\front_left\Arch of the Carrousel (8183495079).jpg,Arc_de_T\front\Tuirelies Garden 5.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel October 16, 2011.jpg",Arc_de_T\front_left\Carrousel vu du Louvre.jpg,False
Arc_de_T\front_right\Arc de Triomphe du Carrousel (8447717305).jpg,Arc_de_T\front_right\The Arc de Triomphe du Carrousel - panoramio.jpg,True
Arc_de_T\front_left\Arc de Triomphe du Carrousel.003 - Paris.jpg,Arc_de_T\front\L'ARC DE TRIOMPHE DU CARROUSEL (32288692303).jpg,False
Arc_de_T\front\2021-07-17 12-18-23 Louvre-Paris.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 3.jpg,False
Arc_de_T\right\Arc du Carrousel - Paris - Médiathèque de l'architecture et du patrimoine - APMH00006676.jpg,Arc_de_T\front_right\Paris - Arc de triomphe du Carrousel (31064654990).jpg,False
"Arc_de_T\front\Paris, le plan deau autour de la pyramide avec lArc de triomphe du Carrousel au loin et la statue équestre de Louis XIV.jpg",Arc_de_T\front_left\Paris Arc de Triomphe du Carrousel - panoramio (1).jpg,False
Arc_de_T\front_left\Paris l'Arc de triomphe du Carousel.jpg,Arc_de_T\back\Arc Triomphe Carrousel - Paris I (FR75) - 2021-05-31 - 2.jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, Paris October 11, 2008.jpg","Arc_de_T\front_left\Arc de Triomphe du Carrousel, Paris 11 May 2014.jpg",False
Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 7.jpg,Arc_de_T\front_left\Caroussel HDR2 (6881555676).jpg,False
"Arc_de_T\front\Arc de Triomphe du Carrousel, 7 October 2012.jpg",Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 2.jpg,False
Arc_de_T\front\Capitulation Ulm Arc Triomphe Carrousel façade est Paris 2.jpg,"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 16 April 2014.jpg",False
Arc_de_T\front_left\Arc de Triomphe du Carrousel (49630554346).jpg,Arc_de_T\front\Arc Triomphe Carrousel façade est Paris 15.jpg,False
"Arc_de_T\front_left\Arc de Triomphe du Carrousel at Night, Paris 2012.jpg",Arc_de_T\front\Arc de Triomphe du Carrousel2.jpg,False
Arc_de_T\front_left\Paris - Arc de Triomphe du Carrousel - PA00085992 - 019.jpg,Arc_de_T\front_left\Арка на площади Каррузель (Place du Carrousel) - panoramio.jpg,True
"Arc_de_T\back\Looking at the Louvre through the Arc de Triomphe du Carrousel, 18 October 2010.jpg","Arc_de_T\front_left\Arc de Triomphe du Carrousel and the Pavillon de Flore, Paris 1981.jpg",False
Arc_de_T\front_right\Jielbeaumadier arc de triomphe du carrousel est paris 2008.jpg,"Arc_de_T\back\Large round basin of Jardin des Tuileries, Paris 2 August 2015 001.jpg",False
Arc_de_T\front_left\Paris - Arc de triomphe du Carrousel - 002.jpg,Arc_de_T\front\Paris arc du carrousel - 1900.jpg,False
"Arc_de_T\back\Arc de Triomphe du Carrousel from Tuileries, Paris 2 August 2015.jpg","Arc_de_T\front\Arc de Triomphe, du Carrousel, Paris, France-LCCN2001698548.jpg",False
Arc_de_T\front\Arc de triomphe du carrousel-paris.jpg,Arc_de_T\back\Arc Triomphe Carrousel façade ouest Paris 5.jpg,False
"Arc_de_T\front_right\Arc de Triomphe du Carrousel, Paris 1979.jpg",Arc_de_T\back\Paris 75001 Jardins du Carrousel 20120101 Arc de Triomphe.jpg,False
Arc_de_T\front\Arc de Triomphe du Carrousel - Spring 2007.jpg,Arc_de_T\front_right\Paris Luk Triumfalny Carrousel.jpg,False
"Arc_de_T\back\Paris moderne. Les Tuileries, le Louvre, et la rue de Rivoli, vue prise du Jardin des Tuileries 2.jpg",Arc_de_T\back\Jielbeaumadier arc de triomphe du carrousel ouest paris 2008.jpg,True
